measurement_id,cell_id,observation_id,photo_id,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,morph,measurement_status,roi_status,failure_reasons,image_sha256,flower_effective_pixels,background_effective_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,mask_pixels,nuisance_pixel_fraction,palette_count_white,palette_count_yellow,palette_count_orange,palette_count_red,palette_count_pink,palette_count_magenta,palette_count_purple,palette_count_blue,palette_count_bronze,palette_count_green,palette_count_brown,palette_count_black,flower_fraction_white,flower_fraction_yellow,flower_fraction_orange,flower_fraction_red,flower_fraction_pink,flower_fraction_magenta,flower_fraction_purple,flower_fraction_blue,flower_fraction_bronze
FCPR-C1B89DA1C276396655816566,81,120937357,204601625,cc-by-nc,"(c) Sèwanou Marc Tovihessi, some rights reserved (CC BY-NC)",Croton hirtus,282215,6.3764468,2.0813821,2599.0,2022-06-09,1752536,tovihessi,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,9b6ecf881e923aff649ca51cbab45009b19bb6dcc826f9d6fa7f53a3f7649d7e,49483,89447.0,0.0,40.04456035117136,49483.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-6A2B331AA295DAED8FA75883,81,121115555,204919727,cc-by-nc,"(c) grootrivier, some rights reserved (CC BY-NC)",Calophyllum inophyllum,159698,2.9047457936,9.9014902403,4.0,2022-06-10,5782283,grootrivier,white,classified_four_state_morph,automated_colour_state_admitted,,1c719862b5705670fdfa2dc770c005d2fead6271b6150a0f09b8a4f6b0a9d62b,2149,4408.0,0.610828025477707,3.069990494971893,2149.0,0.3857608189855747,1043.0,16.0,1.0,0.0,0.0,0.0,0.0,224.0,36.0,18.0,86.0,725.0,0.7901515151515152,0.0121212121212121,0.0007575757575757,0.0,0.0,0.0,0.0,0.1696969696969697,0.0272727272727272
FCPR-5357625997724C42BAB920AC,81,121883922,206294614,cc-by-nc,"(c) bureaubenjamin, some rights reserved (CC BY-NC)",Commelina capitata,1095275,-1.6893135673,12.9339166245,1886.0,2022-05-25,3974622,bureaubenjamin,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,3da2719e97db53a9f26b37deacdcdf871d85c307648dd1c7ee3549851e80c141,15319,44457.0,0.9051314945477872,1.6793211979478735,15319.0,0.1131274887394738,0.0,9961.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.0,978.0,755.0,0.0,0.0,0.7331812159576034,0.0,0.0,0.0,0.0,0.0,0.0,0.2668187840423965
FCPR-4D055F67781EDC0EDD718C93,81,123099760,208493619,cc-by-nc,"(c) bureaubenjamin, some rights reserved (CC BY-NC)",Drosera madagascariensis,123533,-1.7949032544,12.9606802988,400.0,2022-06-20,3974622,bureaubenjamin,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,effb2f2cb42a4d6cf1cf38fe7bfdeb51ffec49c7272288018c9be176d3c6079d,16648,48842.0,0.7834394904458599,7.603025301363516,16648.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-520C9FFF2EFEB309D6D3022A,81,125162098,212232535,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Centrosema plumieri,290304,0.3017714336,6.6445984876,30.0,2022-07-03,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,db66a5fdad193b2e014466d85a004a173f541141bceffbc0e53b164402515290,45293,86399.0,0.9760333679076644,0.2636882757972597,45293.0,0.4012761353851588,18569.0,0.0,47.0,3760.0,1038.0,0.0,0.0,0.0,3704.0,12706.0,5332.0,137.0,0.684748137768272,0.0,0.0017331661626963,0.1386532930157091,0.0382771590825282,0.0,0.0,0.0,0.1365882439707943
FCPR-59A71D019E322BA3A635C646,81,125163117,212234165,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Rubus rosifolius,83524,0.3020256063,6.6483467776,54.0,2022-07-03,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,26588630307a2dbf4d7a8caa1f8f2e2ed8bc8baa132fdab1603d586ae87f038c,3309,7139.0,0.8557377049180328,2.067609355976003,3309.0,0.0831066787549108,2970.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,233.0,42.0,0.0,0.978905735003296,0.019116677653263,0.0,0.0,0.0,0.0,0.0,0.0,0.001977587343441
FCPR-239D11FBA2AB9BF650AE0DDB,81,125165261,212238094,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Plumbago zeylanica,126980,0.3039188391,6.6467870448,31.0,2022-06-29,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,f620b9953b7010695a9c7dd566bbd57f5378d59a64257de9c96a7a8a71e19d75,14302,26750.0,0.7324605395132767,1.7931312263507204,14302.0,0.1388616976646622,7409.0,0.0,0.0,0.0,0.0,0.0,0.0,4889.0,18.0,20.0,970.0,996.0,0.6015751867489445,0.0,0.0,0.0,0.0,0.0,0.0,0.3969632997726534,0.001461513478402
FCPR-386897439B7573EFE28AF961,81,125169817,212245379,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Solanum robustum,169081,0.2859775989,6.6345083925,16.0,2022-06-30,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,970509cb0b28bbe18f86ed3990b487912abea348e57c6411b446c9a8dc2bd25a,2137,4373.0,0.1564090698750578,8.111826159914832,2137.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-7D053B3148A2D577BBB22F5D,81,125174861,212254988,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Oxalis corniculata,53168,0.2926371059,6.638965458,15.0,2022-06-29,3042,duarte,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,6c04e0d2f69f0b636a99bc811272fb600b0921dc85954012cd494a6d2fa1cfce,4605,10140.0,0.9585558641315958,0.177397237167946,4605.0,0.1615635179153094,116.0,3173.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,519.0,186.0,39.0,0.03004403004403,0.8218078218078219,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481
FCPR-B2D0840DF67046E3DBDC9493,81,125181574,212266640,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Plantago major,58961,0.2892817187,6.6269576177,41.0,2022-06-27,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,b0cdb6cbc9641d918301a8a651f037a90c7a8626a74383a33a5a305195e5d9db,13428,18016.0,0.9448853615520282,0.5786667657870807,13428.0,0.2572237116473041,6067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.0,1689.0,1740.0,25.0,0.6082815319831562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917184680168438
FCPR-973B8D0691233DF6FFDE21BD,81,125183566,212269797,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Canavalia rosea,131242,0.2133945014,6.7262797689,10.0,2022-07-01,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,5307a26a9dbc9fa95db8aefce3c0dbd69aae791946567c84351148340873d778,5475,10182.0,0.9781126659490492,0.4872903217612281,5475.0,0.0695890410958904,2875.0,3.0,0.0,0.0,1266.0,18.0,502.0,407.0,23.0,151.0,229.0,1.0,0.5643894778170396,0.0005889281507656,0.0,0.0,0.2485276796230859,0.0035335689045936,0.0985473105614448,0.0798979191205339,0.0045151158225363
FCPR-D23200918A998A175F72F61E,81,125185414,212271249,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Callianthe picta,570676,0.287786208,6.6019121637,44.0,2022-06-27,3042,duarte,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,f4f68ed88235ddec650c27de76bdb6ec74f67f678e6745be5aa244480501f936,13008,31270.0,0.6864328070300779,2.8789825011528487,13008.0,0.5439729397293973,1251.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.0,6365.0,711.0,0.0,0.2108900876601483,0.4010451786918408,0.0,0.0,0.0,0.0,0.0,0.0,0.3880647336480108
FCPR-9B2CC407E2DE1E87C71FDEA5,81,125188149,212278051,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Petiveria alliacea,166545,0.3621596673,6.6957960638,34.0,2022-06-28,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,b66e1477a1b192d5629d49498c7c7e19a0c002449ab6e22eeb1f56a9f5228bfc,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-FC2A462EE2635D2503F6C516,81,125460212,212761686,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Etlingera elatior,126577,0.2874729607,6.6268167498,67.0,2022-06-27,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,ae83b41db06c165e4f4640465bc9ba53340dcf323ae7cdf0024b66808e8d7bcd,1041,2028.0,0.423714759535655,14.92409476872066,1041.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-F92027414FB28767474BD9B3,81,125793610,213362793,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Canna indica,146643,0.3103695456,6.4897336317,10.0,2022-06-28,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,75414668d995540961a9165b15c47c310edbf4ee37bcd6d121be838f44920c42,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-43449735C660A35528CD1012,81,126033256,213801647,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Crotalaria retusa,161148,0.310380142,6.48974128,13.0,2022-06-28,3042,duarte,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,e3ccfe2d77c6523dc868741e2bfad3d1902753befcacae2598d533b79be1258f,15789,23000.0,0.8765333168957653,1.918526640469313,15789.0,0.0096902907087212,43.0,13844.0,1122.0,0.0,0.0,0.0,0.0,0.0,627.0,152.0,1.0,0.0,0.0027500639549756,0.8853926835507803,0.0717574827321565,0.0,0.0,0.0,0.0,0.0,0.0400997697620874
FCPR-352D22E8246F61956E7929B5,81,126035675,213806649,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Centella asiatica,160294,0.2877865663,6.6360094307,15.0,2022-06-29,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,4c97e9e8392dc95289a0b76611289464a5bc7ba0c52e80c8827f31b1c110364b,871,1690.0,0.0110122456171262,24.76474448716637,871.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-559E1457D19B4CB9A2962F9E,81,128051412,217467615,cc-by-nc,"(c) Stefaneakame, some rights reserved (CC BY-NC)",Pseuderanthemum tunicatum,1096110,-0.6748,10.21473,1414.0,2022-07-23,3857722,stefaneakame,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,e864af2b9eb464544c68a43a7912c1f6b5abf9bff3ffb85c6212689a26596466,30780,73279.0,0.0,3.664705223263543,30780.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-35E26AE4C2CA59D7A2261551,81,128297849,217913162,cc-by-nc,"(c) pgtz, some rights reserved (CC BY-NC)",Oxalis barrelieri,327751,-1.7960502286,13.0157240108,15.0,2022-03-14,4301336,pgtz,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,3419a9bb8dec4d0ef78e423f2450923f7a35102dcd7cf1a02594d226dbe7ee43,83981,71308.0,0.0516141010466708,32.24141028499917,83981.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-C2D99511489E20B929F9DBF3,81,133638711,227659106,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Erythrina poeppigiana,327718,0.2897371354,6.6225726,95.0,2022-06-27,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,1df6f7fb6a680bf1fce27cf9cc172aac8deb9933810828da1bfb80ca8752004c,21000,49905.0,0.9145781393517912,0.6442325898903408,21000.0,9.523809523809524e-05,20997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.9999523764168016,0.0,0.0,0.0,0.0,0.0,0.0,4.7623583198399846e-05,0.0
FCPR-F26190EFB825C5769877F3B5,81,133640789,227664245,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Begonia baccata,347735,0.2814216027,6.5907239914,42.0,2022-06-27,3042,duarte,white,classified_four_state_morph,automated_colour_state_admitted,,9176b2e6fee1684db1158d016aa633c914b38a56fdf6f88f58ee5b34cfd9c0df,2023,3477.0,0.8442972077614765,1.2177362061418229,2023.0,0.1062778052397429,1617.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,34.0,153.0,28.0,0.894358407079646,0.0403761061946902,0.0,0.0,0.0,0.0,0.0,0.0,0.0652654867256637
FCPR-D37867995B141A63E90BE22B,81,134743848,229699983,cc-by-nc,"(c) Nick Ramsey, some rights reserved (CC BY-NC)",Oxalis barrelieri,327751,3.7484514548,8.7318376055,2673.0,2022-07-12,743422,nickramsey,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,00ffbdccd3a422813809319e2e22135308eb41a74fcbdbfaf13973bfea80fce4,13352,26588.0,0.8782621589561092,1.077959067405652,13352.0,0.1134661473936489,548.0,6614.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,187.0,1328.0,0.0,0.046295514066064,0.5587564416659626,0.0,0.0,0.0,0.0,0.0,0.0,0.3949480442679733
FCPR-FF016522FD3F9932C5C0DE7C,81,139348695,238321276,cc-by-nc,"(c) Tomáš Hovorka, some rights reserved (CC BY-NC)",Cynorkis debilis,602907,0.2818366667,6.5874166667,200.0,2022-10-10,2148389,tomashovorka,white,classified_four_state_morph,automated_colour_state_admitted,,fbf03f5510ebd1f639d86400f10f73ab170943f153599ca35a05ba7b392e58e8,83683,95627.0,0.7891622050261312,4.893614300911269,83683.0,0.613230883214034,30193.0,34.0,0.0,0.0,30.0,1.0,6.0,9.0,2093.0,40936.0,7373.0,3008.0,0.932861644936044,0.0010504850769325,0.0,0.0,0.0009268985972934,3.089661990978187e-05,0.0001853797194586,0.000278069579188,0.0646666254711734
FCPR-B47150810D158665A66FB6E5,81,140070137,239705204,cc-by-nc,"(c) Oliver Haumann, some rights reserved (CC BY-NC)",Microglossa pyrrhopappa,867462,6.1670219768,10.2912242711,208.0,2022-10-26,776547,irida73ceae,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,c4d03b8963f45a965d8c63fe5b6cbe4753d60fdaf149c78673b86e9380c26ff7,14823,33930.0,0.5816648033336721,1.0397808855911517,14823.0,0.3792079875868582,834.0,7388.0,1.0,0.0,0.0,0.0,0.0,0.0,979.0,5261.0,360.0,0.0,0.0906324712019126,0.802868941534449,0.00010867202782,0.0,0.0,0.0,0.0,0.0,0.1063899152358183
FCPR-344A31563196141C7D0759C1,81,143062754,245336176,cc-by,"(c) Lucy Keith-Diagne, some rights reserved (CC BY)",Turnera subulata,327909,3.7796742,9.9772486,1251.0,2016-05-17,3533960,lucykeith-diagne,white,classified_four_state_morph,automated_colour_state_admitted,,a56b352045227f044891774fa65fadeb7da113e35ca003361db6affbf41ed785,88313,121190.0,0.9914695356636432,0.0471294102629596,88313.0,0.1733833071008798,65941.0,5928.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,12152.0,1611.0,1549.0,0.90328899604115,0.0812043670634648,0.0,0.0,0.0,0.0,0.0,0.0,0.0155066368953849
FCPR-574183315B9115E8C57920F9,81,143997668,247054891,cc-by-nc,"(c) bureaubenjamin, some rights reserved (CC BY-NC)",Utricularia appendiculata,638469,-1.7400016598,12.947937446,771.0,2022-11-08,3974622,bureaubenjamin,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,2e6d7b630c9e31ec1a3d86954a19267582cd0c19195b715ffd445b8be25b4f32,13978,56662.0,0.7761448349307775,5.3945073104991685,13978.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-69D0924519D4C6B9ED142936,81,145449727,249833596,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Sonchus oleraceus,53294,0.2954812067,6.6422239603,28.0,2022-07-03,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,cc09d8cab80883004835baa8fdbcf0a6bd912eabf89db70a6500ee0635ca3497,3643,7022.0,0.0,,3643.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-3FFB766DD046970BC4DC079F,81,145450652,249835763,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Cestrum laevigatum,581993,0.2927364353,6.6386231298,25.0,2022-07-03,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,97ef114cf98391aed7420d2959d275d5df84cda3e3724d6c5150d695951c630b,20176,41746.0,0.6655559452823571,6.28140389122314,20176.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-6C93E4E858F5DC9BC3A8FDF5,81,145453221,249840510,cc-by,"(c) Duarte Frade, some rights reserved (CC BY)",Pilea microphylla,69172,0.2855472907,6.6253647212,44.0,2022-06-30,3042,duarte,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,7c009dcadb29b9e59efc9df36cc88c8149dfe0795b6fc70aa79eb8ddbde83330,15009,28409.0,0.0,,15009.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-E7D8673BFF722AA6E74E633D,81,146748038,252370344,cc-by-nc,"(c) Parc de la Lékédi, some rights reserved (CC BY-NC)",Brachycorythis pleistophylla,581258,-1.7909596728,13.0130863187,656.0,2022-10-27,6164247,parc-de-la-lekedi,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,bb1b1b714d23c945d6aacccaf7f6d46070177bdda85697f264cd5b02da22bbed,5331,10024.0,0.4911313518696069,2.293898242107742,5331.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-19D53369939CA77932093287,81,146973984,252810671,cc0,no rights reserved,Cucumis melo,76538,0.3536550212,6.5460439897,22.0,2023-01-10,2994623,ricardofdelima,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,564c75b3585fb54c1806bf8f7d9727ef8f566a3de32a91de23fb589174c97674,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-10307EC8F6B316725A2E5B64,81,147377891,253588695,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Hibiscus schizopetalus,62877,0.0981721667,6.6204466667,11.0,2023-01-25,331609,coralga,red_pink,classified_four_state_morph,automated_colour_state_admitted,,459a3e6b9cfe0af4d99de05431690f233d11cedec5a1f1cbdcd719eb819de91e,34825,67522.0,0.8555867100071959,2.7902977494445964,34825.0,0.1750753768844221,1373.0,13.0,144.0,6171.0,13805.0,0.0,0.0,0.0,7222.0,864.0,5034.0,199.0,0.0477930938457254,0.0004525201893622,0.0050125313283208,0.2148078529657477,0.4805416318574213,0.0,0.0,0.0,0.2513923698134224
FCPR-1B0D8A054664EBE44A606D3D,81,147606912,254174158,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Sphagneticola trilobata,246102,0.1319861667,6.6464633333,4.0,2023-01-25,331609,coralga,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,2fb949868104790375dcbb0f2be9449b63c1d2d4f47d73490617513bd0526796,32790,77127.0,0.8925545536273736,4.268743835825799,32790.0,0.0,0.0,32568.0,11.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.9932296431838976,0.0003354681305275,0.0,0.0,0.0,0.0,0.0,0.0064348886855748
FCPR-9BFEC1EDBEAF80DED4886BF8,81,147616679,254041760,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Sida acuta,168922,0.3258333333,6.50827,4.0,2023-01-23,331609,coralga,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,e8603aa1acdbf9abde551f6ded6daa9d21991cdf5215d67ca7de4dca63a13dbe,59610,119126.0,0.7982093998413392,3.9182244218879023,59610.0,0.0655594698876027,12023.0,42615.0,0.0,0.0,9.0,0.0,395.0,422.0,238.0,3724.0,104.0,80.0,0.2158450324943449,0.7650533194499299,0.0,0.0,0.0001615740906969,0.0,0.0070913073139205,0.0075760295860112,0.0042727370650964
FCPR-D8B1077B8BD68577E8661DD8,81,147851938,254490914,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Ageratum conyzoides,143422,0.28353,6.4838583333,34.0,2023-01-22,331609,coralga,white,classified_four_state_morph,automated_colour_state_admitted,,6402423ad930a6737e6867025d0a9929352996e5f5362e57eafe4b9106a2ab29,8172,15114.0,0.9263403263403264,0.1446218238958259,8172.0,0.1003426333822809,7329.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,719.0,65.0,36.0,0.9968715995647442,0.0019042437431991,0.0,0.0,0.0,0.0,0.0,0.0,0.0012241566920565
FCPR-D1F827B79EA1FF7678FE1E53,81,147852086,254491261,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Laportea aestuans,164427,0.2810216667,6.4874366667,4.0,2023-01-22,331609,coralga,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,44b8d40a0a3c5768cac15e93dbe2abd0ddaa40a9f5317351c931c2107025b613,63854,76334.0,0.4778280263624998,33.40956883533729,63854.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-0CD5FB73207E5AFEFC287FD8,81,148130405,255026806,cc-by-nc,"(c) Alexandre H. Leitão, some rights reserved (CC BY-NC)",Allamanda cathartica,62937,0.0014975932,6.5269325091,61.0,2012-12-12,2416828,ahleitao,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,86ef7943fcd717a7b9e0032c8c23df86f24728d680119e549f9201c5529c82ce,48178,130766.0,0.0,,48178.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-8A2437F8388A66E31D5FCFA6,81,148181985,255126348,cc-by-nc,"(c) Alexandre H. Leitão, some rights reserved (CC BY-NC)",Allamanda cathartica,62937,0.3621509038,6.7137294482,61.0,2012-12-19,2416828,ahleitao,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,437b74a8a22e1b846825be0c7390ed6eef81f895ace580b093ad61a1239ba800,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-9777013E38A52660A7085FED,81,148708484,256135321,cc0,no rights reserved,Impatiens thomensis,776982,0.3170126302,6.6123281972,111.0,2023-02-11,2994623,ricardofdelima,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,080d70c06ea9226e35aef665c9e99c3f0532a4c2a1483e88234289f4f2756ce2,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-73E207EF5E670AAA9ACC3C90,81,151499078,261410267,cc-by-nc,"(c) Oliver Haumann, some rights reserved (CC BY-NC)",Scadoxus multiflorus,81489,6.1634786047,10.2948006615,208.0,2023-03-18,776547,irida73ceae,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,f15d94ac7e8d0a98bf25b2e7f5bdb38eb7d14bb5d37943c66bdc24fb73c95f3c,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-4F7C9BAC6DA384A5F1E4CD98,81,152733619,263697674,cc-by-nc,"(c) Parc de la Lékédi, some rights reserved (CC BY-NC)",Gloriosa superba,141177,-1.7418090067,12.9431163809,752.0,2023-03-22,6164247,parc-de-la-lekedi,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,0d1fcee52aacdbc7f94475560346f279a4b0000e5d004ed7256a6ac074357546,7591,17001.0,0.8986405914619604,3.659324221164189,7591.0,0.0068502173626663,44.0,7461.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,52.0,0.0,0.0,0.0058363178140336,0.9896538002387584,0.0002652871733651,0.0,0.0,0.0,0.0,0.0,0.0042445947738426
