permutation_index,primary,observer_pair_exclusion,calendar_quarter_stratification,matched_background_differential
988,-0.002691033057722531,0.0027666100580789905,0.005912031702529604,-0.001501381536567535
989,-0.0044792320994821435,0.00491373186221303,0.003846708755708103,-0.0012767922354131017
990,0.0016611301387455246,-0.0016242052615098278,-0.0002108345293266726,-0.0008208784873140331
991,0.0031284665445976824,0.00733446322025331,-0.0008839985312664158,0.005138009770754743
992,0.00028205479192502567,0.0015419034456022143,0.005582520313964286,0.002585621859955102
993,0.0016263599856942187,-0.0018759877413625265,-0.0011293392637562998,0.004785440381470441
994,-0.002372805208454811,4.952649687580159e-06,-0.0020250899934812767,0.0031111474307365236
995,-0.006603748082129554,0.0027205988801893323,0.0006450262282452076,0.001082271428909399
996,0.0028102389764349716,-0.0010976981612860416,0.003075627815339684,-0.009358191263577707
997,0.001979497292591829,-0.001572821529839065,0.0030128786694207216,0.0021965466926884684
998,-0.0010017995945523022,0.005319730764364449,0.00021234668824800443,-0.004336368119327129
