permutation_index,mean_rho,subset,metric
688,0.0018419821633003195,second_ge_0.10,matched_background_differential
689,0.004408407486628842,second_ge_0.10,matched_background_differential
690,-0.001691384589863552,second_ge_0.10,matched_background_differential
691,0.0015615180143885117,second_ge_0.10,matched_background_differential
692,0.006821222169187218,second_ge_0.10,matched_background_differential
693,0.004239976653942706,second_ge_0.10,matched_background_differential
694,-0.001041335836953737,second_ge_0.10,matched_background_differential
695,-0.0034917933701711736,second_ge_0.10,matched_background_differential
696,0.001007023232197455,second_ge_0.10,matched_background_differential
697,-0.005947880715044477,second_ge_0.10,matched_background_differential
698,-0.0016651746334324091,second_ge_0.10,matched_background_differential
699,-7.042629468688802e-05,second_ge_0.10,matched_background_differential
700,-0.011482453834715597,second_ge_0.10,matched_background_differential
701,0.00012098204891711004,second_ge_0.10,matched_background_differential
702,0.004982573240084792,second_ge_0.10,matched_background_differential
703,-0.0064371946022122655,second_ge_0.10,matched_background_differential
704,0.002267986723610023,second_ge_0.10,matched_background_differential
705,0.009708541483816828,second_ge_0.10,matched_background_differential
706,-0.0019354041426143185,second_ge_0.10,matched_background_differential
707,0.0034545711735701197,second_ge_0.10,matched_background_differential
708,0.0015893318465968367,second_ge_0.10,matched_background_differential
709,0.0022262041526467133,second_ge_0.10,matched_background_differential
710,0.006223939107424708,second_ge_0.10,matched_background_differential
711,0.0013233140814925015,second_ge_0.10,matched_background_differential
712,-0.010087189180417082,second_ge_0.10,matched_background_differential
713,-0.009400058114751187,second_ge_0.10,matched_background_differential
714,-0.000938832718355846,second_ge_0.10,matched_background_differential
715,-0.005059063141008303,second_ge_0.10,matched_background_differential
716,0.0018392272496445727,second_ge_0.10,matched_background_differential
717,0.0018124714546503863,second_ge_0.10,matched_background_differential
718,0.003903244991637456,second_ge_0.10,matched_background_differential
719,-0.0006844113719012843,second_ge_0.10,matched_background_differential
720,-0.00402751809314943,second_ge_0.10,matched_background_differential
721,-0.005551149468560095,second_ge_0.10,matched_background_differential
722,-0.001334777613105109,second_ge_0.10,matched_background_differential
723,-0.005932380665323531,second_ge_0.10,matched_background_differential
724,0.008183814800194268,second_ge_0.10,matched_background_differential
725,0.0006463333092170574,second_ge_0.10,matched_background_differential
726,-0.005477554178078894,second_ge_0.10,matched_background_differential
727,0.011089792899145405,second_ge_0.10,matched_background_differential
728,0.0007492982009183123,second_ge_0.10,matched_background_differential
729,-0.002875927476819184,second_ge_0.10,matched_background_differential
730,-0.004513931463540663,second_ge_0.10,matched_background_differential
731,-0.009693449504413507,second_ge_0.10,matched_background_differential
732,0.004412046632103703,second_ge_0.10,matched_background_differential
733,-0.0021872440478887503,second_ge_0.10,matched_background_differential
734,0.006313419358984439,second_ge_0.10,matched_background_differential
735,0.010780174885059595,second_ge_0.10,matched_background_differential
736,-0.007245935694511421,second_ge_0.10,matched_background_differential
737,0.007922840504888213,second_ge_0.10,matched_background_differential
738,0.00023263727566735909,second_ge_0.10,matched_background_differential
739,0.002227721265567205,second_ge_0.10,matched_background_differential
740,-0.004769076519192386,second_ge_0.10,matched_background_differential
741,-0.00834297271301074,second_ge_0.10,matched_background_differential
742,-0.005759755150940536,second_ge_0.10,matched_background_differential
743,0.001365228658782945,second_ge_0.10,matched_background_differential
744,-0.005726038717945299,second_ge_0.10,matched_background_differential
745,-0.00013370437309400866,second_ge_0.10,matched_background_differential
746,-0.006903616733133689,second_ge_0.10,matched_background_differential
747,-0.00545923896498146,second_ge_0.10,matched_background_differential
748,0.0037892759207831224,second_ge_0.10,matched_background_differential
749,-0.00857638415365293,second_ge_0.10,matched_background_differential
750,-0.0023992114254046968,second_ge_0.10,matched_background_differential
751,0.0031487850543780544,second_ge_0.10,matched_background_differential
752,0.0017679816330491125,second_ge_0.10,matched_background_differential
753,-0.0016162887144924032,second_ge_0.10,matched_background_differential
754,-0.006417960503008045,second_ge_0.10,matched_background_differential
755,-0.007652920134469443,second_ge_0.10,matched_background_differential
756,-0.00014374183793355972,second_ge_0.10,matched_background_differential
757,0.0066232430332633565,second_ge_0.10,matched_background_differential
758,-0.004244269812122276,second_ge_0.10,matched_background_differential
759,-0.0016128102786276501,second_ge_0.10,matched_background_differential
760,-0.006043459913553658,second_ge_0.10,matched_background_differential
761,-0.007643252930094101,second_ge_0.10,matched_background_differential
762,0.00490074691328621,second_ge_0.10,matched_background_differential
763,-0.005083413710058186,second_ge_0.10,matched_background_differential
764,-0.0002958552372040915,second_ge_0.10,matched_background_differential
765,-0.0010178368331741623,second_ge_0.10,matched_background_differential
766,0.010559244474227712,second_ge_0.10,matched_background_differential
767,0.007911976140008463,second_ge_0.10,matched_background_differential
768,0.001366566630879919,second_ge_0.10,matched_background_differential
769,0.0022573900192677824,second_ge_0.10,matched_background_differential
770,0.007098639370950476,second_ge_0.10,matched_background_differential
771,0.000597813065204479,second_ge_0.10,matched_background_differential
772,-0.01071998604181838,second_ge_0.10,matched_background_differential
773,-0.0061186486673167565,second_ge_0.10,matched_background_differential
774,-0.007122923334959507,second_ge_0.10,matched_background_differential
775,-0.00135497041152617,second_ge_0.10,matched_background_differential
776,-0.008616919207319872,second_ge_0.10,matched_background_differential
777,-0.0036812014317202844,second_ge_0.10,matched_background_differential
778,0.005908383796685403,second_ge_0.10,matched_background_differential
779,0.006046668562128467,second_ge_0.10,matched_background_differential
780,-0.00013652148327305126,second_ge_0.10,matched_background_differential
781,0.006119454600469471,second_ge_0.10,matched_background_differential
782,-0.0009026389219122295,second_ge_0.10,matched_background_differential
783,0.005400110255359991,second_ge_0.10,matched_background_differential
784,0.0032876129354751254,second_ge_0.10,matched_background_differential
785,0.0060437140318002555,second_ge_0.10,matched_background_differential
786,-0.001361615651541806,second_ge_0.10,matched_background_differential
787,0.0002523672043641837,second_ge_0.10,matched_background_differential
788,-0.0006153049162775447,second_ge_0.10,matched_background_differential
789,0.008758589071755913,second_ge_0.10,matched_background_differential
790,-0.0012245606564572939,second_ge_0.10,matched_background_differential
791,0.0015307003493906283,second_ge_0.10,matched_background_differential
792,-0.004400391558151385,second_ge_0.10,matched_background_differential
793,-0.005350269271593104,second_ge_0.10,matched_background_differential
794,-0.0025314940991150495,second_ge_0.10,matched_background_differential
795,0.007149750535247794,second_ge_0.10,matched_background_differential
796,-0.00534106620135729,second_ge_0.10,matched_background_differential
797,0.0024297049613024387,second_ge_0.10,matched_background_differential
798,0.013509847893964286,second_ge_0.10,matched_background_differential
799,-0.005802707816335863,second_ge_0.10,matched_background_differential
800,0.007773302191273076,second_ge_0.10,matched_background_differential
801,-0.004666795472553538,second_ge_0.10,matched_background_differential
802,-0.00177044577983678,second_ge_0.10,matched_background_differential
803,0.0011873634823552305,second_ge_0.10,matched_background_differential
804,-0.011798984305121283,second_ge_0.10,matched_background_differential
805,-0.0019646717860061437,second_ge_0.10,matched_background_differential
806,-0.0047643362450323495,second_ge_0.10,matched_background_differential
807,0.001329562711997129,second_ge_0.10,matched_background_differential
808,0.002301296047172471,second_ge_0.10,matched_background_differential
809,-0.0024659590952166746,second_ge_0.10,matched_background_differential
810,0.009671862401533808,second_ge_0.10,matched_background_differential
811,-0.004028103215786353,second_ge_0.10,matched_background_differential
812,0.007338713052140505,second_ge_0.10,matched_background_differential
813,-0.0010699423759921967,second_ge_0.10,matched_background_differential
814,0.0040245427533006075,second_ge_0.10,matched_background_differential
815,-0.004622351312618613,second_ge_0.10,matched_background_differential
816,-0.007179942088805818,second_ge_0.10,matched_background_differential
817,0.0016822062800829793,second_ge_0.10,matched_background_differential
818,-0.004724889257388992,second_ge_0.10,matched_background_differential
819,-0.004673278155376657,second_ge_0.10,matched_background_differential
820,-0.005863663938223961,second_ge_0.10,matched_background_differential
821,-0.0028056673244801064,second_ge_0.10,matched_background_differential
822,-0.002075714271375865,second_ge_0.10,matched_background_differential
823,0.0033753903154770974,second_ge_0.10,matched_background_differential
824,-0.008584726273962128,second_ge_0.10,matched_background_differential
825,0.007134860409080685,second_ge_0.10,matched_background_differential
826,-0.006782570112656236,second_ge_0.10,matched_background_differential
827,-0.0003140086939484674,second_ge_0.10,matched_background_differential
828,-0.004268190700509071,second_ge_0.10,matched_background_differential
829,0.0052486580911014795,second_ge_0.10,matched_background_differential
830,0.008459161631204417,second_ge_0.10,matched_background_differential
831,-0.002507039402849374,second_ge_0.10,matched_background_differential
832,-0.0011366444334065925,second_ge_0.10,matched_background_differential
833,0.004641799697327245,second_ge_0.10,matched_background_differential
834,0.008645230981658142,second_ge_0.10,matched_background_differential
835,-0.0067236755731981505,second_ge_0.10,matched_background_differential
836,0.0023793686302345076,second_ge_0.10,matched_background_differential
837,-0.015482301666435869,second_ge_0.10,matched_background_differential
838,-4.412444117798158e-06,second_ge_0.10,matched_background_differential
839,0.0021056782480013353,second_ge_0.10,matched_background_differential
840,-0.008486747447055243,second_ge_0.10,matched_background_differential
841,-0.01154615795265724,second_ge_0.10,matched_background_differential
842,-0.0007430723298634527,second_ge_0.10,matched_background_differential
843,-0.009951748830261687,second_ge_0.10,matched_background_differential
844,0.0012450960890332263,second_ge_0.10,matched_background_differential
845,0.00444818845774522,second_ge_0.10,matched_background_differential
846,0.00603029586800671,second_ge_0.10,matched_background_differential
847,0.0014479934478599504,second_ge_0.10,matched_background_differential
848,0.00677027190369407,second_ge_0.10,matched_background_differential
849,0.0019780702472479415,second_ge_0.10,matched_background_differential
850,0.0017346593641206637,second_ge_0.10,matched_background_differential
851,-0.0025363974913244695,second_ge_0.10,matched_background_differential
852,-0.001277832997922275,second_ge_0.10,matched_background_differential
853,-0.0024774681932633823,second_ge_0.10,matched_background_differential
854,-0.005810116227139662,second_ge_0.10,matched_background_differential
855,0.004681558412963144,second_ge_0.10,matched_background_differential
856,0.0069737543051993514,second_ge_0.10,matched_background_differential
857,0.0020242807265594917,second_ge_0.10,matched_background_differential
858,-0.0050825229419137405,second_ge_0.10,matched_background_differential
859,0.003342208056458659,second_ge_0.10,matched_background_differential
860,0.006350230549977982,second_ge_0.10,matched_background_differential
861,-0.0036560538570439916,second_ge_0.10,matched_background_differential
862,-0.004961598044705381,second_ge_0.10,matched_background_differential
863,0.007398897521357205,second_ge_0.10,matched_background_differential
864,-0.0026464619992583346,second_ge_0.10,matched_background_differential
865,-0.0036429191973398342,second_ge_0.10,matched_background_differential
866,-0.006222159637540373,second_ge_0.10,matched_background_differential
867,-0.0030700486361284396,second_ge_0.10,matched_background_differential
868,-0.0034550637690827493,second_ge_0.10,matched_background_differential
869,-0.002964006108145049,second_ge_0.10,matched_background_differential
870,-1.4585582870866637e-05,second_ge_0.10,matched_background_differential
871,-0.0008911503785351916,second_ge_0.10,matched_background_differential
872,-0.004762704332346965,second_ge_0.10,matched_background_differential
873,0.006807781386619151,second_ge_0.10,matched_background_differential
874,0.003070510144280249,second_ge_0.10,matched_background_differential
875,0.002758178834620975,second_ge_0.10,matched_background_differential
876,-0.0037050022829885534,second_ge_0.10,matched_background_differential
877,0.0007512825491658691,second_ge_0.10,matched_background_differential
878,0.0015181671300959067,second_ge_0.10,matched_background_differential
879,0.002077173607970839,second_ge_0.10,matched_background_differential
880,-0.008382282139080348,second_ge_0.10,matched_background_differential
881,-0.009292383453376478,second_ge_0.10,matched_background_differential
882,0.0007529989776192531,second_ge_0.10,matched_background_differential
883,-0.00602823684431713,second_ge_0.10,matched_background_differential
884,0.001957677574018344,second_ge_0.10,matched_background_differential
885,-0.0003267164766079445,second_ge_0.10,matched_background_differential
886,0.003562284366482651,second_ge_0.10,matched_background_differential
887,-0.007761373093221682,second_ge_0.10,matched_background_differential
888,-0.007784619593007607,second_ge_0.10,matched_background_differential
889,0.008455155722955039,second_ge_0.10,matched_background_differential
890,-0.005105044479513778,second_ge_0.10,matched_background_differential
891,-0.00397224363776673,second_ge_0.10,matched_background_differential
892,-0.005541007561567428,second_ge_0.10,matched_background_differential
893,-0.0018542872765593204,second_ge_0.10,matched_background_differential
894,-0.003966164245937529,second_ge_0.10,matched_background_differential
895,-0.006146260193407401,second_ge_0.10,matched_background_differential
896,0.003056877340997233,second_ge_0.10,matched_background_differential
897,-0.0030278454408647535,second_ge_0.10,matched_background_differential
898,-0.0034246686250730407,second_ge_0.10,matched_background_differential
899,-0.002700310437276053,second_ge_0.10,matched_background_differential
900,-0.0006019707793641939,second_ge_0.10,matched_background_differential
901,0.008528560037376988,second_ge_0.10,matched_background_differential
902,-0.0007075728658066646,second_ge_0.10,matched_background_differential
903,0.0010576094839708128,second_ge_0.10,matched_background_differential
904,0.006368144737889759,second_ge_0.10,matched_background_differential
905,-0.005604337619412542,second_ge_0.10,matched_background_differential
906,-0.004887316698329603,second_ge_0.10,matched_background_differential
907,0.005654222738019924,second_ge_0.10,matched_background_differential
908,0.0014684178646621323,second_ge_0.10,matched_background_differential
909,0.001993156384852374,second_ge_0.10,matched_background_differential
910,-0.0009858819170295021,second_ge_0.10,matched_background_differential
911,0.0028428077422100583,second_ge_0.10,matched_background_differential
912,0.009468621658027976,second_ge_0.10,matched_background_differential
913,0.006473630141791005,second_ge_0.10,matched_background_differential
914,-0.003319403238711362,second_ge_0.10,matched_background_differential
915,-0.004089318898806409,second_ge_0.10,matched_background_differential
916,-0.0057049263287347165,second_ge_0.10,matched_background_differential
917,-0.004933670517690531,second_ge_0.10,matched_background_differential
918,-0.002478636327056859,second_ge_0.10,matched_background_differential
919,0.006707537434097214,second_ge_0.10,matched_background_differential
920,-0.0013957041184675637,second_ge_0.10,matched_background_differential
921,0.006918875702957714,second_ge_0.10,matched_background_differential
922,0.001193430487675047,second_ge_0.10,matched_background_differential
923,-0.0008871948716737066,second_ge_0.10,matched_background_differential
924,-0.00047627460772297335,second_ge_0.10,matched_background_differential
925,0.003365959455859784,second_ge_0.10,matched_background_differential
926,0.008375284009075825,second_ge_0.10,matched_background_differential
927,-0.008449132502923421,second_ge_0.10,matched_background_differential
928,0.0019211128860063455,second_ge_0.10,matched_background_differential
929,-0.014222624557039928,second_ge_0.10,matched_background_differential
930,0.00535461217069766,second_ge_0.10,matched_background_differential
931,-0.0022495669471839386,second_ge_0.10,matched_background_differential
932,0.0031572228401304863,second_ge_0.10,matched_background_differential
933,-0.004861609951226953,second_ge_0.10,matched_background_differential
934,-0.00019897295435717112,second_ge_0.10,matched_background_differential
935,0.004587104133798984,second_ge_0.10,matched_background_differential
936,-0.010400117174860434,second_ge_0.10,matched_background_differential
937,-0.0019815104345573685,second_ge_0.10,matched_background_differential
938,-0.0017538798196054385,second_ge_0.10,matched_background_differential
939,0.001130658953011703,second_ge_0.10,matched_background_differential
940,-0.000740763769828427,second_ge_0.10,matched_background_differential
941,0.003136614205539822,second_ge_0.10,matched_background_differential
942,0.004459902236057907,second_ge_0.10,matched_background_differential
943,0.0007582419623915662,second_ge_0.10,matched_background_differential
944,-0.00041622896842757304,second_ge_0.10,matched_background_differential
945,-0.004270326112363967,second_ge_0.10,matched_background_differential
946,0.004486901206655319,second_ge_0.10,matched_background_differential
947,-0.0022558284146590585,second_ge_0.10,matched_background_differential
948,-0.009518330945821494,second_ge_0.10,matched_background_differential
949,-0.006290374871101893,second_ge_0.10,matched_background_differential
950,0.001381113711894014,second_ge_0.10,matched_background_differential
951,-0.009576184911999243,second_ge_0.10,matched_background_differential
952,0.0010098062937465334,second_ge_0.10,matched_background_differential
953,0.002511494690949497,second_ge_0.10,matched_background_differential
954,0.002286373132258233,second_ge_0.10,matched_background_differential
955,-0.007254828779462365,second_ge_0.10,matched_background_differential
956,0.004213639104775277,second_ge_0.10,matched_background_differential
957,-0.00025497495105130714,second_ge_0.10,matched_background_differential
958,0.007740940900572359,second_ge_0.10,matched_background_differential
959,0.007183259703991549,second_ge_0.10,matched_background_differential
960,-0.002679780340406846,second_ge_0.10,matched_background_differential
961,-0.008321708469225378,second_ge_0.10,matched_background_differential
962,-0.0053687765458809095,second_ge_0.10,matched_background_differential
963,0.009516623085110443,second_ge_0.10,matched_background_differential
964,-0.008984360445729353,second_ge_0.10,matched_background_differential
965,-0.0028535872997089433,second_ge_0.10,matched_background_differential
966,0.003081816277303023,second_ge_0.10,matched_background_differential
967,0.0011587628794354579,second_ge_0.10,matched_background_differential
968,0.003606889737763509,second_ge_0.10,matched_background_differential
969,-0.0022901488023199185,second_ge_0.10,matched_background_differential
970,-0.0019609851372056363,second_ge_0.10,matched_background_differential
971,7.822976803289107e-05,second_ge_0.10,matched_background_differential
972,-0.0044224858280064745,second_ge_0.10,matched_background_differential
973,0.0009739945970596752,second_ge_0.10,matched_background_differential
974,-0.003768386767231739,second_ge_0.10,matched_background_differential
975,-0.00439611292221525,second_ge_0.10,matched_background_differential
976,0.009906388443593641,second_ge_0.10,matched_background_differential
977,-0.012315704942868093,second_ge_0.10,matched_background_differential
978,0.006682118670071381,second_ge_0.10,matched_background_differential
979,0.008354157580509232,second_ge_0.10,matched_background_differential
980,-0.008460908461810619,second_ge_0.10,matched_background_differential
981,-0.005008952524478392,second_ge_0.10,matched_background_differential
982,0.0019808225105603086,second_ge_0.10,matched_background_differential
983,-0.0014640529946765397,second_ge_0.10,matched_background_differential
984,0.006487789425661896,second_ge_0.10,matched_background_differential
985,-0.009199112276476832,second_ge_0.10,matched_background_differential
986,0.0055886076318669,second_ge_0.10,matched_background_differential
987,0.0008683100363921892,second_ge_0.10,matched_background_differential
988,-9.562014313821897e-05,second_ge_0.10,matched_background_differential
989,-0.00031477368255517846,second_ge_0.10,matched_background_differential
990,0.005267648863989368,second_ge_0.10,matched_background_differential
991,0.011078696744967528,second_ge_0.10,matched_background_differential
992,-0.0024026965972463285,second_ge_0.10,matched_background_differential
993,0.00997859467050081,second_ge_0.10,matched_background_differential
994,0.006344706425740189,second_ge_0.10,matched_background_differential
995,-0.0002794465683800005,second_ge_0.10,matched_background_differential
996,-0.010010644988003114,second_ge_0.10,matched_background_differential
997,0.0005130287263439304,second_ge_0.10,matched_background_differential
998,-0.00437277820322459,second_ge_0.10,matched_background_differential
0,0.002605737901904086,second_ge_0.20,matched_background_differential
1,-0.001715520459888181,second_ge_0.20,matched_background_differential
2,0.004839288197026278,second_ge_0.20,matched_background_differential
3,0.0212849230402878,second_ge_0.20,matched_background_differential
4,-0.0025986629751662267,second_ge_0.20,matched_background_differential
5,-0.00528879745546026,second_ge_0.20,matched_background_differential
6,0.00711383640376303,second_ge_0.20,matched_background_differential
7,-0.0008266860608289327,second_ge_0.20,matched_background_differential
8,-0.008902486294181187,second_ge_0.20,matched_background_differential
9,0.0047511291280778155,second_ge_0.20,matched_background_differential
10,0.00824628685351516,second_ge_0.20,matched_background_differential
11,-0.004377028793236858,second_ge_0.20,matched_background_differential
12,-0.0016123976149911767,second_ge_0.20,matched_background_differential
13,0.0010117331354254533,second_ge_0.20,matched_background_differential
14,0.01090456725504797,second_ge_0.20,matched_background_differential
15,0.0006008435273726008,second_ge_0.20,matched_background_differential
16,0.003151743396115319,second_ge_0.20,matched_background_differential
17,0.006589262278774257,second_ge_0.20,matched_background_differential
18,-0.00518037391912781,second_ge_0.20,matched_background_differential
19,0.0014689277178346896,second_ge_0.20,matched_background_differential
20,-0.00030571530866136304,second_ge_0.20,matched_background_differential
21,-0.004348087045557741,second_ge_0.20,matched_background_differential
22,-0.0023134431559825217,second_ge_0.20,matched_background_differential
23,-8.507055022329422e-05,second_ge_0.20,matched_background_differential
24,-0.0019234189021659315,second_ge_0.20,matched_background_differential
25,-0.0024962624323795887,second_ge_0.20,matched_background_differential
26,0.0011880967651207823,second_ge_0.20,matched_background_differential
27,0.006419075542824556,second_ge_0.20,matched_background_differential
28,0.00016013429611166826,second_ge_0.20,matched_background_differential
29,-0.005376573354870452,second_ge_0.20,matched_background_differential
30,-0.002326461188264663,second_ge_0.20,matched_background_differential
31,-0.01190232584911353,second_ge_0.20,matched_background_differential
32,0.0038636328000440086,second_ge_0.20,matched_background_differential
33,-0.000316951319301176,second_ge_0.20,matched_background_differential
34,-0.005060746374340066,second_ge_0.20,matched_background_differential
35,0.009996150589670313,second_ge_0.20,matched_background_differential
36,0.0003726247539088906,second_ge_0.20,matched_background_differential
37,-0.001561371310656217,second_ge_0.20,matched_background_differential
38,-0.004837847379401485,second_ge_0.20,matched_background_differential
39,-0.002825480596796427,second_ge_0.20,matched_background_differential
40,-0.00797815908824098,second_ge_0.20,matched_background_differential
41,-0.007489797161972301,second_ge_0.20,matched_background_differential
42,-0.010351527830436595,second_ge_0.20,matched_background_differential
43,-0.0014453048035502406,second_ge_0.20,matched_background_differential
44,-0.006883403213885603,second_ge_0.20,matched_background_differential
45,0.010357512856612643,second_ge_0.20,matched_background_differential
46,0.0025113224689549698,second_ge_0.20,matched_background_differential
47,-0.0075592348474197504,second_ge_0.20,matched_background_differential
48,0.002850525493733046,second_ge_0.20,matched_background_differential
49,-0.0027875792801327825,second_ge_0.20,matched_background_differential
50,-0.016284366182249974,second_ge_0.20,matched_background_differential
51,0.005574974471956061,second_ge_0.20,matched_background_differential
52,0.0025763150334744385,second_ge_0.20,matched_background_differential
53,0.004722145465863381,second_ge_0.20,matched_background_differential
54,-0.00936130109125531,second_ge_0.20,matched_background_differential
55,0.0022940107754373163,second_ge_0.20,matched_background_differential
56,0.007961827097468645,second_ge_0.20,matched_background_differential
57,0.0010305641641767502,second_ge_0.20,matched_background_differential
58,-0.002184248066681927,second_ge_0.20,matched_background_differential
59,-0.004926492633338994,second_ge_0.20,matched_background_differential
60,0.012347610250973988,second_ge_0.20,matched_background_differential
61,-0.009433867208994917,second_ge_0.20,matched_background_differential
62,-0.002444898734890082,second_ge_0.20,matched_background_differential
63,0.013601917975253107,second_ge_0.20,matched_background_differential
64,0.000614802174734899,second_ge_0.20,matched_background_differential
65,0.01643746089042836,second_ge_0.20,matched_background_differential
66,-0.0017146573163391774,second_ge_0.20,matched_background_differential
67,-0.009891629609195787,second_ge_0.20,matched_background_differential
68,-0.003653864276820503,second_ge_0.20,matched_background_differential
69,0.0012651752411433688,second_ge_0.20,matched_background_differential
70,0.0013411892043165145,second_ge_0.20,matched_background_differential
71,0.0016658778767387012,second_ge_0.20,matched_background_differential
72,0.0003652488395848081,second_ge_0.20,matched_background_differential
73,-0.006854606516883975,second_ge_0.20,matched_background_differential
74,-0.004781958899304174,second_ge_0.20,matched_background_differential
75,0.006748571436094655,second_ge_0.20,matched_background_differential
76,-0.00498727499407854,second_ge_0.20,matched_background_differential
77,-0.006121106857235963,second_ge_0.20,matched_background_differential
78,-0.002749804783371647,second_ge_0.20,matched_background_differential
79,0.007495532540913706,second_ge_0.20,matched_background_differential
80,0.00047844600184912653,second_ge_0.20,matched_background_differential
81,0.008245903863266135,second_ge_0.20,matched_background_differential
82,-0.001859707465009633,second_ge_0.20,matched_background_differential
83,-0.0056815493551365445,second_ge_0.20,matched_background_differential
84,-0.0046994414774217995,second_ge_0.20,matched_background_differential
85,0.00558587560543521,second_ge_0.20,matched_background_differential
86,0.009622821779145122,second_ge_0.20,matched_background_differential
87,-0.0036445855843340196,second_ge_0.20,matched_background_differential
88,-0.0017198896046213602,second_ge_0.20,matched_background_differential
89,0.0004819512702070918,second_ge_0.20,matched_background_differential
90,-0.0071768534430654805,second_ge_0.20,matched_background_differential
91,-0.007173996846957763,second_ge_0.20,matched_background_differential
92,0.005454336235113917,second_ge_0.20,matched_background_differential
93,-0.0068901580399410595,second_ge_0.20,matched_background_differential
94,-0.00279851373473435,second_ge_0.20,matched_background_differential
95,0.004338499789407092,second_ge_0.20,matched_background_differential
96,0.004508944825484763,second_ge_0.20,matched_background_differential
97,-0.005830863221986836,second_ge_0.20,matched_background_differential
98,-0.010524672715172774,second_ge_0.20,matched_background_differential
99,0.016035886942083587,second_ge_0.20,matched_background_differential
100,0.0018546266771144804,second_ge_0.20,matched_background_differential
101,0.0005578102367128488,second_ge_0.20,matched_background_differential
102,-0.00430209294880858,second_ge_0.20,matched_background_differential
103,0.0005479862176952041,second_ge_0.20,matched_background_differential
104,-0.0017946053846345615,second_ge_0.20,matched_background_differential
105,0.005447076517105547,second_ge_0.20,matched_background_differential
106,-0.006460410200658181,second_ge_0.20,matched_background_differential
107,0.0012474207707193776,second_ge_0.20,matched_background_differential
108,-0.0027817697770738674,second_ge_0.20,matched_background_differential
109,-0.006905404639261904,second_ge_0.20,matched_background_differential
110,0.0024760100458930253,second_ge_0.20,matched_background_differential
111,-0.004431416566965183,second_ge_0.20,matched_background_differential
112,0.0031310972374710222,second_ge_0.20,matched_background_differential
113,-0.00956860685046444,second_ge_0.20,matched_background_differential
114,0.004979518855425673,second_ge_0.20,matched_background_differential
115,0.0021080798540631576,second_ge_0.20,matched_background_differential
116,0.010687152642518202,second_ge_0.20,matched_background_differential
117,0.007587332407158929,second_ge_0.20,matched_background_differential
118,-0.00894617618202288,second_ge_0.20,matched_background_differential
119,-0.011874324224993554,second_ge_0.20,matched_background_differential
120,-0.005100194606276781,second_ge_0.20,matched_background_differential
121,-0.008828487430030934,second_ge_0.20,matched_background_differential
122,-0.001884630065636655,second_ge_0.20,matched_background_differential
123,-0.004504014637541099,second_ge_0.20,matched_background_differential
124,0.001980336361685532,second_ge_0.20,matched_background_differential
125,-0.0019882208080169573,second_ge_0.20,matched_background_differential
126,-0.0037388773011112256,second_ge_0.20,matched_background_differential
127,-0.0027791904299350515,second_ge_0.20,matched_background_differential
128,-0.007643961469777836,second_ge_0.20,matched_background_differential
129,0.0037210328158242705,second_ge_0.20,matched_background_differential
130,0.0025711193641445927,second_ge_0.20,matched_background_differential
131,-0.015020474961993132,second_ge_0.20,matched_background_differential
132,-0.0011758170139942953,second_ge_0.20,matched_background_differential
133,-0.0014181874780424119,second_ge_0.20,matched_background_differential
134,0.001254481338374277,second_ge_0.20,matched_background_differential
135,-0.003977608970544946,second_ge_0.20,matched_background_differential
136,0.0011086654989147893,second_ge_0.20,matched_background_differential
137,-0.004561888177522124,second_ge_0.20,matched_background_differential
138,-0.004385537406360437,second_ge_0.20,matched_background_differential
139,-0.005971671636925539,second_ge_0.20,matched_background_differential
140,-0.0038273366202275037,second_ge_0.20,matched_background_differential
141,0.003219389078820834,second_ge_0.20,matched_background_differential
142,-0.011051565624892491,second_ge_0.20,matched_background_differential
143,0.005852223236684389,second_ge_0.20,matched_background_differential
144,-0.005016650784419866,second_ge_0.20,matched_background_differential
145,-0.0029975331507141275,second_ge_0.20,matched_background_differential
146,-0.014883506061862815,second_ge_0.20,matched_background_differential
147,-0.0013267161328986094,second_ge_0.20,matched_background_differential
148,0.008600310270056564,second_ge_0.20,matched_background_differential
149,-0.011865732774362666,second_ge_0.20,matched_background_differential
150,0.002528895646862765,second_ge_0.20,matched_background_differential
151,-0.0014667906574040471,second_ge_0.20,matched_background_differential
152,-0.004295238918499481,second_ge_0.20,matched_background_differential
153,0.0018886747406582163,second_ge_0.20,matched_background_differential
154,-0.004108626393487081,second_ge_0.20,matched_background_differential
155,0.004977116655796052,second_ge_0.20,matched_background_differential
156,0.002030013461522986,second_ge_0.20,matched_background_differential
157,0.00442667890854989,second_ge_0.20,matched_background_differential
158,0.005074070699683031,second_ge_0.20,matched_background_differential
159,4.224593481548098e-05,second_ge_0.20,matched_background_differential
160,0.0016753961955389646,second_ge_0.20,matched_background_differential
161,-0.009443006993952867,second_ge_0.20,matched_background_differential
162,0.00025277901525711026,second_ge_0.20,matched_background_differential
163,0.0008569145945420113,second_ge_0.20,matched_background_differential
164,-0.0034096261061724547,second_ge_0.20,matched_background_differential
165,-0.0009603832042754609,second_ge_0.20,matched_background_differential
166,-0.00566756889117539,second_ge_0.20,matched_background_differential
167,-0.00869867215521748,second_ge_0.20,matched_background_differential
168,0.008144880660261452,second_ge_0.20,matched_background_differential
169,-0.0001393333429885426,second_ge_0.20,matched_background_differential
170,0.004882406904347403,second_ge_0.20,matched_background_differential
