cell_id,observation_id,photo_id,photo_url_large,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer
5,190481679,333930479,https://inaturalist-open-data.s3.amazonaws.com/photos/333930479/large.jpeg,cc-by-nc,"(c) Ron + Sandy, some rights reserved (CC BY-NC)",Ulex europaeus,51751,-51.351791749,-60.6977385655,3747.0,2023-11-08,3791266,ron_san
5,191668652,336299031,https://inaturalist-open-data.s3.amazonaws.com/photos/336299031/large.jpg,cc-by-nc,"(c) t_barrow, some rights reserved (CC BY-NC)",Olsynium biflorum,346964,-51.3067530908,-72.6479677503,3.0,2023-11-21,6887857,t_barrow
5,191729343,336421702,https://inaturalist-open-data.s3.amazonaws.com/photos/336421702/large.jpeg,cc-by,"(c) Paul Prior, some rights reserved (CC BY)",Saxifraga magellanica,624845,-51.5651742375,-72.6197187032,61.0,2023-11-14,110005,paul_prior
5,192417492,337775259,https://inaturalist-open-data.s3.amazonaws.com/photos/337775259/large.jpg,cc-by-nc,"(c) Ulises Balza, some rights reserved (CC BY-NC)",Oxalis enneaphylla,361076,-51.616125023,-60.4426265367,488.0,2023-11-24,1999323,ulisesbalza
5,192540167,338023895,https://inaturalist-open-data.s3.amazonaws.com/photos/338023895/large.jpg,cc-by,"(c) Jorge Herreros de Lartundo, some rights reserved (CC BY)",Armeria curvifolia,1138435,-52.8847966667,-70.1929466667,5.0,2023-11-28,1299605,lartundo
5,193405299,339740707,https://inaturalist-open-data.s3.amazonaws.com/photos/339740707/large.jpeg,cc-by-nc,"(c) Nodora L. Moyano, some rights reserved (CC BY-NC)",Primula magellanica,635475,-53.7563638889,-69.1887888889,10.0,2023-11-28,4428213,nodora
5,193557879,340027578,https://inaturalist-open-data.s3.amazonaws.com/photos/340027578/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Ranunculus peduncularis,451790,-54.28504886,-66.69857567,9.0,2023-12-09,1876268,pablo_jusim
5,194132851,341158848,https://inaturalist-open-data.s3.amazonaws.com/photos/341158848/large.jpg,cc-by-nc,"(c) Michael Gochfeld, some rights reserved (CC BY-NC)",Taraxacum officinale,47602,-54.8236798057,-68.4636045111,3.0,2023-12-16,79395,mgochfeld
5,194133913,341160760,https://inaturalist-open-data.s3.amazonaws.com/photos/341160760/large.jpg,cc-by-nc,"(c) Michael Gochfeld, some rights reserved (CC BY-NC)",Ribes magellanicum,465229,-54.8225527693,-68.5687967937,4.0,2023-12-16,79395,mgochfeld
5,194157211,341208223,https://inaturalist-open-data.s3.amazonaws.com/photos/341208223/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Trifolium dubium,53313,-54.80236776,-68.2181524,9.0,2023-12-16,1876268,pablo_jusim
5,194390483,341685938,https://inaturalist-open-data.s3.amazonaws.com/photos/341685938/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Dysopsis glechomoides,855450,-54.7959811147,-68.3436279092,10.0,2023-12-19,2361794,flaviensaboureau
5,194629611,342166896,https://inaturalist-open-data.s3.amazonaws.com/photos/342166896/large.jpeg,cc-by-nc,"(c) Martine Lapointe, some rights reserved (CC BY-NC)",Hamadryas magellanica,746737,-54.7931393861,-68.3865290939,8.0,2019-12-09,1818437,martine_lapointe
5,194827425,342575129,https://inaturalist-open-data.s3.amazonaws.com/photos/342575129/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Drapetes muscosus,465353,-54.6479633683,-68.2390261162,10.0,2023-12-23,2361794,flaviensaboureau
5,194827884,342576035,https://inaturalist-open-data.s3.amazonaws.com/photos/342576035/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Macrachaenium gracile,793688,-54.6472811233,-68.2409809437,9.0,2023-12-24,2361794,flaviensaboureau
5,194833213,342586642,https://inaturalist-open-data.s3.amazonaws.com/photos/342586642/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Perezia magellanica,801719,-54.6469810931,-68.2471402176,8.0,2023-12-24,2361794,flaviensaboureau
5,194833220,342586667,https://inaturalist-open-data.s3.amazonaws.com/photos/342586667/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Perezia magellanica,801719,-54.6418253006,-68.269513445,9.0,2023-12-24,2361794,flaviensaboureau
5,195166033,343270162,https://inaturalist-open-data.s3.amazonaws.com/photos/343270162/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Ranunculus peduncularis,451790,-54.87416352,-67.30359155,11.0,2023-12-27,1876268,pablo_jusim
5,195481532,343905605,https://inaturalist-open-data.s3.amazonaws.com/photos/343905605/large.jpeg,cc-by-nc,"(c) jennifer_clifford, some rights reserved (CC BY-NC)",Calceolaria uniflora,489666,-51.1053055556,-72.9796972222,4.0,2023-12-22,2138871,jennifer_clifford
5,195515620,343982894,https://inaturalist-open-data.s3.amazonaws.com/photos/343982894/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Linum catharticum,84280,-54.85392298,-68.41094852,8.0,2024-01-01,1876268,pablo_jusim
5,195685674,344325132,https://inaturalist-open-data.s3.amazonaws.com/photos/344325132/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Rubus geoides,465433,-54.71029905,-68.12260234,8.0,2024-01-03,1876268,pablo_jusim
5,195718692,344391549,https://inaturalist-open-data.s3.amazonaws.com/photos/344391549/large.jpg,cc-by-nc,"(c) mrsgeok, some rights reserved (CC BY-NC)",Bellis perennis,55563,-51.350396012,-60.7009497225,488.0,2023-12-03,2759962,mrsgeok
5,195940073,344840839,https://inaturalist-open-data.s3.amazonaws.com/photos/344840839/large.jpg,cc-by-nc,"(c) bastiari, some rights reserved (CC BY-NC)",Olsynium biflorum,346964,-53.6808916667,-70.9749216667,4.0,2024-01-06,6357136,bastiari
5,196566368,346042812,https://inaturalist-open-data.s3.amazonaws.com/photos/346042812/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Luzuriaga marginata,636176,-53.7496116897,-70.9762389399,23.0,2024-01-12,2361794,flaviensaboureau
5,196566403,346042899,https://inaturalist-open-data.s3.amazonaws.com/photos/346042899/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Donatia fascicularis,544244,-53.7501173699,-70.9855442774,14.0,2024-01-12,2361794,flaviensaboureau
5,196566429,346042995,https://inaturalist-open-data.s3.amazonaws.com/photos/346042995/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Hamadryas kingii,746739,-53.7451858353,-71.0207614303,10.0,2024-01-12,2361794,flaviensaboureau
5,196689792,346227364,https://inaturalist-open-data.s3.amazonaws.com/photos/346227364/large.jpg,cc-by,"(c) Paul Dufour, some rights reserved (CC BY)",Anemone multifida,75442,-54.8596356636,-68.5647444033,15.0,2023-12-26,735921,pauldufour80
5,196912837,346678569,https://inaturalist-open-data.s3.amazonaws.com/photos/346678569/large.jpg,cc-by-nc,"(c) Mo Ewing, some rights reserved (CC BY-NC)",Azorella monantha,569081,-51.3521528504,-60.6912010419,659.0,2024-01-14,5067858,moewing
5,197176287,347211678,https://inaturalist-open-data.s3.amazonaws.com/photos/347211678/large.jpg,cc-by-nc,"(c) Michael Gochfeld, some rights reserved (CC BY-NC)",Viola arvensis,55760,-51.3049911765,-60.5230988166,4.0,2023-12-19,79395,mgochfeld
5,197318448,347501549,https://inaturalist-open-data.s3.amazonaws.com/photos/347501549/large.jpeg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Olsynium biflorum,346964,-51.0657376981,-73.1177342311,1116.0,2024-01-19,2361794,flaviensaboureau
5,198007230,348897752,https://inaturalist-open-data.s3.amazonaws.com/photos/348897752/large.jpg,cc-by-nc,"(c) sharonkiwi13, some rights reserved (CC BY-NC)",Rubus geoides,465433,-54.7997203316,-68.3442186339,32.0,2024-01-30,4050730,sharonkiwi13
5,198159491,349195599,https://inaturalist-open-data.s3.amazonaws.com/photos/349195599/large.jpg,cc-by-nc,"(c) Joaquín Cano, some rights reserved (CC BY-NC)",Tripleurospermum inodorum,79441,-54.8214383333,-68.3519883333,6.0,2024-02-01,5282735,joaco_tdf
5,198159686,349195960,https://inaturalist-open-data.s3.amazonaws.com/photos/349195960/large.jpg,cc-by-nc,"(c) Joaquín Cano, some rights reserved (CC BY-NC)",Bellis perennis,55563,-54.8214989411,-68.3516554568,2.0,2024-02-01,5282735,joaco_tdf
5,198238605,349342848,https://inaturalist-open-data.s3.amazonaws.com/photos/349342848/large.jpeg,cc-by-nc,"(c) jorgemu, some rights reserved (CC BY-NC)",Misodendrum punctulatum,403954,-53.4319629167,-71.3802710593,977.0,2024-01-06,6353557,jorgemu
5,198295587,349459937,https://inaturalist-open-data.s3.amazonaws.com/photos/349459937/large.jpeg,cc-by-nc,"(c) jorgemu, some rights reserved (CC BY-NC)",Misodendrum punctulatum,403954,-51.5728752723,-72.6048779038,31.0,2024-01-09,6353557,jorgemu
5,199278649,351410991,https://inaturalist-open-data.s3.amazonaws.com/photos/351410991/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Iocenes virens,1610436,-54.43002958,-68.71457445,8.0,2024-02-11,1876268,pablo_jusim
5,199392138,351627638,https://inaturalist-open-data.s3.amazonaws.com/photos/351627638/large.jpeg,cc-by,"(c) María Regina Silva, some rights reserved (CC BY)",Sagina procumbens,55667,-54.8192287884,-68.3221869553,2.0,2024-02-12,1570706,marreginas
5,200933874,354604457,https://inaturalist-open-data.s3.amazonaws.com/photos/354604457/large.jpeg,cc-by-nc,"(c) Helena Schofield, some rights reserved (CC BY-NC)",Veronica elliptica,738777,-55.962360491,-67.2242662311,325.0,2024-03-01,5996339,hschofield
5,200934096,354604815,https://inaturalist-open-data.s3.amazonaws.com/photos/354604815/large.jpeg,cc-by-nc,"(c) Helena Schofield, some rights reserved (CC BY-NC)",Escallonia serrata,904525,-55.962376818,-67.2235557809,383.0,2024-03-01,5996339,hschofield
5,201715432,356121348,https://inaturalist-open-data.s3.amazonaws.com/photos/356121348/large.jpg,cc-by-nc,"(c) aocasio, some rights reserved (CC BY-NC)",Ranunculus repens,48229,-54.8797633333,-67.7193216667,41.0,2024-03-07,7467773,aocasio
5,208805846,369470999,https://inaturalist-open-data.s3.amazonaws.com/photos/369470999/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Geum magellanicum,732719,-54.866778485,-68.631763123,904.0,2024-01-07,6650019,lucasoc
5,209151258,370113126,https://inaturalist-open-data.s3.amazonaws.com/photos/370113126/large.jpg,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Abrotanella emarginata,465340,-54.776991736,-68.3410566926,15.0,2023-12-19,2361794,flaviensaboureau
5,210441287,372214832,https://inaturalist-open-data.s3.amazonaws.com/photos/372214832/large.jpeg,cc-by,"(c) María Regina Silva, some rights reserved (CC BY)",Trifolium repens,55745,-54.82399002,-68.3555766,5.0,2024-04-27,1570706,marreginas
5,222115450,393415709,https://inaturalist-open-data.s3.amazonaws.com/photos/393415709/large.jpeg,cc0,no rights reserved,Olsynium biflorum,346964,-53.687221112,-67.8543647379,506.0,2023-12-06,8257982,aurelia13078
5,252260017,451544326,https://inaturalist-open-data.s3.amazonaws.com/photos/451544326/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Embothrium coccineum,319327,-54.8562866667,-68.4267983333,7.0,2024-11-18,1876268,pablo_jusim
5,253069126,453067084,https://inaturalist-open-data.s3.amazonaws.com/photos/453067084/large.jpg,cc0,no rights reserved,Primula magellanica,635475,-54.7316813788,-67.9353418623,488.0,2016-11-18,2133878,philip_precey
5,255129163,457142189,https://inaturalist-open-data.s3.amazonaws.com/photos/457142189/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Nanodea muscosa,816205,-54.9402131546,-67.6446944475,187.0,2024-12-14,6650019,lucasoc
5,255607716,458100423,https://inaturalist-open-data.s3.amazonaws.com/photos/458100423/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Iocenes virens,1610436,-54.9532386101,-67.639786005,731.0,2024-12-18,6650019,lucasoc
5,255607898,458100579,https://inaturalist-open-data.s3.amazonaws.com/photos/458100579/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Ribes magellanicum,465229,-54.9528779987,-67.6304113492,1043.0,2024-12-18,6650019,lucasoc
5,255608055,458100989,https://inaturalist-open-data.s3.amazonaws.com/photos/458100989/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Drapetes muscosus,465353,-54.9589950543,-67.6318107918,659.0,2024-12-18,6650019,lucasoc
5,256619826,460152553,https://inaturalist-open-data.s3.amazonaws.com/photos/460152553/large.jpg,cc-by-nc,"(c) Jaimie Kenney, some rights reserved (CC BY-NC)",Hamadryas kingii,746739,-53.7519333333,-71.0239555,194.0,2024-12-28,1159947,jaimiek13
5,256876656,460668917,https://inaturalist-open-data.s3.amazonaws.com/photos/460668917/large.jpg,cc-by-nc,"(c) aezanne, some rights reserved (CC BY-NC)",Chiliotrichum diffusum,465345,-53.4004283333,-71.2745533333,3.0,2024-12-29,45839,aezanne
5,257178639,461292558,https://inaturalist-open-data.s3.amazonaws.com/photos/461292558/large.jpeg,cc-by,"(c) María Regina Silva, some rights reserved (CC BY)",Trifolium repens,55745,-54.82380796,-68.35878055,3.0,2025-01-02,1570706,marreginas
5,257493311,461925159,https://inaturalist-open-data.s3.amazonaws.com/photos/461925159/large.jpg,cc-by-nc,"(c) pabloscazzina, some rights reserved (CC BY-NC)",Embothrium coccineum,319327,-54.8645845106,-67.3577472592,31.0,2024-12-17,3669123,pabloscazzina
5,257789364,462499981,https://inaturalist-open-data.s3.amazonaws.com/photos/462499981/large.jpeg,cc-by-nc,"(c) lcooper, some rights reserved (CC BY-NC)",Trifolium spadiceum,464397,-53.6298725714,-70.9183137864,655.0,2025-01-07,7571497,lcooper22
5,258129578,463077340,https://inaturalist-open-data.s3.amazonaws.com/photos/463077340/large.jpg,cc-by-nc,"(c) erica campodonico, some rights reserved (CC BY-NC)",Chiliotrichum diffusum,465345,-54.8404063949,-68.506008164,49.0,2025-01-10,1576766,herbalist-around-the-world
5,258398326,463599049,https://inaturalist-open-data.s3.amazonaws.com/photos/463599049/large.jpg,cc-by-nc,"(c) piliviada, some rights reserved (CC BY-NC)",Olsynium biflorum,346964,-54.8661676271,-68.6874898886,550.0,2025-01-08,8875602,piliviada
5,258460972,463726134,https://inaturalist-open-data.s3.amazonaws.com/photos/463726134/large.jpeg,cc-by,"(c) Sebastián Saiter V., some rights reserved (CC BY)",Euphrasia officinalis,866675,-52.6240852467,-70.8164143808,510.0,2025-01-06,3029606,sebastian_saiter_v
5,258496963,463802669,https://inaturalist-open-data.s3.amazonaws.com/photos/463802669/large.jpeg,cc0,no rights reserved,Perezia magellanica,801719,-54.684619772,-67.8715992719,8.0,2025-01-14,2133878,philip_precey
5,258700207,464217768,https://inaturalist-open-data.s3.amazonaws.com/photos/464217768/large.jpg,cc-by-nc,"(c) TContadorM, some rights reserved (CC BY-NC)",Nassauvia magellanica,704947,-54.9724833333,-67.637025,4.0,2025-01-16,4110719,tcontador
5,259117749,465068266,https://inaturalist-open-data.s3.amazonaws.com/photos/465068266/large.jpg,cc-by-nc,"(c) Nodora L. Moyano, some rights reserved (CC BY-NC)",Adenocaulon chilense,735369,-52.0715333333,-72.1196278333,13.0,2025-01-17,4428213,nodora
5,260113496,467058095,https://inaturalist-open-data.s3.amazonaws.com/photos/467058095/large.jpeg,cc-by-nc,"(c) Helena Schofield, some rights reserved (CC BY-NC)",Perezia recurvata,490592,-54.8466522412,-68.4829907119,283.0,2025-01-30,5996339,hschofield
5,260166468,467165491,https://inaturalist-open-data.s3.amazonaws.com/photos/467165491/large.jpeg,cc-by,"(c) Eduardo Luis Beltrocco, some rights reserved (CC BY)",Lupinus polyphyllus,59549,-54.8161360347,-68.3194447502,4.0,2016-03-24,1205836,elbeltrocco
5,261131087,469075102,https://inaturalist-open-data.s3.amazonaws.com/photos/469075102/large.jpg,cc-by-nc,"(c) litia, some rights reserved (CC BY-NC)",Achillea millefolium,52821,-53.1551432666,-70.9206902378,3.0,2025-02-09,8877985,litia
5,261752648,470313513,https://inaturalist-open-data.s3.amazonaws.com/photos/470313513/large.jpg,cc-by-nc,"(c) Jeffrey H. Skevington, some rights reserved (CC BY-NC)",Perezia magellanica,801719,-54.686745,-67.849,8.0,2025-02-15,151757,jhskevington
5,262380830,471376923,https://inaturalist-open-data.s3.amazonaws.com/photos/471376923/large.jpeg,cc-by-nc,"(c) Garben Logghe, some rights reserved (CC BY-NC)",Perezia linearis,801717,-51.1133007651,-73.1144093702,300.0,2025-02-02,6695281,galogghe
5,262380834,471377734,https://inaturalist-open-data.s3.amazonaws.com/photos/471377734/large.jpeg,cc-by-nc,"(c) Garben Logghe, some rights reserved (CC BY-NC)",Lathyrus magellanicus,823367,-51.1611293379,-72.9625905861,100.0,2025-02-02,6695281,galogghe
5,263034079,472463653,https://inaturalist-open-data.s3.amazonaws.com/photos/472463653/large.jpeg,cc-by-nc-sa,"(c) Véronique, some rights reserved (CC BY-NC-SA)",Silene dioica,55759,-51.349811483,-60.6862372532,3.0,2024-12-24,8360578,veronique-t
5,265039743,475999932,https://inaturalist-open-data.s3.amazonaws.com/photos/475999932/large.jpeg,cc-by-nc,"(c) Lucas Oyarzún Contreras, some rights reserved (CC BY-NC)",Ranunculus oblitus,1590384,-54.804475885,-68.8741915673,1733.0,2025-01-08,6650019,lucasoc
5,266752607,479294746,https://inaturalist-open-data.s3.amazonaws.com/photos/479294746/large.jpeg,cc-by,"(c) Pablo, some rights reserved (CC BY)",Chiliotrichum diffusum,465345,-54.6860766667,-68.0539716667,1.0,2025-03-22,1876268,pablo_jusim
5,267447157,480628872,https://inaturalist-open-data.s3.amazonaws.com/photos/480628872/large.jpg,cc-by,"(c) Ingvild Riska, some rights reserved (CC BY)",Berberis microphylla,84707,-54.9340895719,-67.602287601,33.0,2023-10-26,7618841,ingvildriska
5,324425440,587157595,https://inaturalist-open-data.s3.amazonaws.com/photos/587157595/large.jpg,cc-by-nc,"(c) Kevin Shuck, some rights reserved (CC BY-NC)",Calceolaria uniflora,489666,-51.1038414988,-72.9804434717,100.0,2018-12-03,4614672,likes2hike
5,324425442,587157753,https://inaturalist-open-data.s3.amazonaws.com/photos/587157753/large.jpg,cc-by-nc,"(c) Kevin Shuck, some rights reserved (CC BY-NC)",Fuchsia magellanica,163112,-51.420248,-73.105213,200.0,2018-12-04,4614672,likes2hike
5,328662599,595606049,https://inaturalist-open-data.s3.amazonaws.com/photos/595606049/large.jpg,cc-by-nc,"(c) Comunidad Laguna Humedal Pudeto Cerro de la Cruz, some rights reserved (CC BY-NC)",Ranunculus repens,48229,-53.156987,-70.920837,39.0,2025-11-27,9567682,comunidadlagunahumedalpudeto
5,329399699,597089173,https://inaturalist-open-data.s3.amazonaws.com/photos/597089173/large.jpg,cc-by-nc,"(c) brucedc, some rights reserved (CC BY-NC)",Perezia recurvata,490592,-54.1296278333,-68.685395,3.0,2025-12-03,3085268,brucedc
5,329754729,597802473,https://inaturalist-open-data.s3.amazonaws.com/photos/597802473/large.jpg,cc-by-nc,"(c) brucedc, some rights reserved (CC BY-NC)",Nothofagus betuloides,447545,-53.1444055,-71.0029361167,4.0,2025-12-06,3085268,brucedc
5,330297246,598906999,https://inaturalist-open-data.s3.amazonaws.com/photos/598906999/large.jpg,cc-by-nc,"(c) Jonathan Rossouw, some rights reserved (CC BY-NC)",Codonorchis lessonii,346959,-54.9369383333,-67.5967116667,6.0,2025-12-10,6202255,jonathan_rossouw
